ID;Datetime;Latitude;Longitude;Temperature (Cº);Wind Speed (Km/H);Humidity (%);Risk factor;Surroundings;Distance (Mts)
2370;17/12/2023 11:00:00;-33.045642;-71.60504599999993;39;33;22;wastes;road;251
2371;17/12/2023 11:10:00;-33.045642;-71.60004599999994;38;33;22;burning waste;ground;42
2372;17/12/2023 11:20:00;-33.045642;-71.59504599999994;37;33;22;wastes;trash;43
2373;17/12/2023 11:30:00;-33.045642;-71.59004599999994;36;36;20;suspicious presence;house;28
2374;17/12/2023 11:40:00;-33.045642;-71.58504599999995;35;33;18;none;grass;
2375;17/12/2023 11:50:00;-33.045642;-71.58004599999995;35;16;18;lighting a grill;street;6
2376;17/12/2023 12:00:00;-33.045642;-71.57504599999996;37;16;17;grill on;street;18
2377;17/12/2023 12:10:00;-33.045642;-71.57004599999996;38;19;15;smoking;house;87
2378;17/12/2023 12:20:00;-33.045642;-71.56504599999997;39;16;17;lit campfire;highway;95
2379;17/12/2023 12:30:00;-33.045642;-71.56004599999997;40;19;15;smoke;trash;70
2380;17/12/2023 12:40:00;-33.040642;-71.56004599999997;40;80;15;none;wood;
2381;17/12/2023 12:50:00;-33.040642;-71.56504599999997;41;83;13;smoke;trees;220
2382;17/12/2023 13:00:00;-33.040642;-71.57004599999996;41;86;11;wood;grass;218
2383;17/12/2023 13:10:00;-33.040642;-71.57504599999996;40;86;9;none;grass;
2384;17/12/2023 13:20:00;-33.040642;-71.58004599999995;41;86;9;wood;dry grass;107
2385;17/12/2023 13:30:00;-33.040642;-71.58504599999995;22;69;7;gas recipient;highway;343
2386;17/12/2023 13:40:00;-33.040642;-71.59004599999994;22;69;7;bonfire;street;761
2387;17/12/2023 13:50:00;-33.040642;-71.59504599999994;23;66;7;smoke;wood;29
2388;17/12/2023 14:00:00;-33.040642;-71.60004599999994;24;66;17;glass bottle;fuel recipient;71
2389;17/12/2023 14:10:00;-33.040642;-71.60504599999993;24;63;19;smoke;wood;872
2390;17/12/2023 14:20:00;-33.035641999999996;-71.60504599999993;25;21;19;wood;electric connection;69
2391;17/12/2023 14:30:00;-33.035641999999996;-71.60004599999994;25;18;19;glass;tent;10
2392;17/12/2023 14:40:00;-33.035641999999996;-71.59504599999994;25;15;21;soldering;road;321
2393;17/12/2023 14:50:00;-33.035641999999996;-71.59004599999994;26;12;21;glass;grass;67
2394;17/12/2023 15:00:00;-33.035641999999996;-71.58504599999995;28;9;21;glass;ground;134
2395;17/12/2023 15:10:00;-33.035641999999996;-71.58004599999995;29;50;23;glass bottle;dry grass;394
2396;17/12/2023 15:20:00;-33.035641999999996;-71.57504599999996;30;53;25;papers;road;23
2397;17/12/2023 15:30:00;-33.035641999999996;-71.57004599999996;29;50;23;none;fuel recipient;
2398;17/12/2023 15:40:00;-33.035641999999996;-71.56504599999997;28;53;21;wastes;street;15
2399;17/12/2023 15:50:00;-33.035641999999996;-71.56004599999997;27;50;21;glass bottle;house;497
2400;17/12/2023 16:00:00;-33.03064199999999;-71.56004599999997;27;22;50;lit campfire;trash;29
2401;17/12/2023 16:10:00;-33.03064199999999;-71.56504599999997;26;25;48;fire;street;48
2402;17/12/2023 16:20:00;-33.03064199999999;-71.57004599999996;27;28;50;lit campfire;house;395
2403;17/12/2023 16:30:00;-33.03064199999999;-71.57504599999996;34;28;52;wood;dry grass;24
2404;17/12/2023 16:40:00;-33.03064199999999;-71.58004599999995;33;25;50;soldering;ground;11
2405;17/12/2023 16:50:00;-33.03064199999999;-71.58504599999995;33;53;48;glass bottle;highway;219
2406;17/12/2023 17:00:00;-33.03064199999999;-71.59004599999994;34;56;46;glass;road;17
2407;17/12/2023 17:10:00;-33.03064199999999;-71.59504599999994;35;53;44;grill on;trees;141
2408;17/12/2023 17:20:00;-33.03064199999999;-71.60004599999994;35;53;44;lighting a grill;house;269
2409;17/12/2023 17:30:00;-33.03064199999999;-71.60504599999993;35;53;42;grill on;grass;205
2410;17/12/2023 17:40:00;-33.02564199999999;-71.60504599999993;34;32;40;papers;fuel recipient;79
2411;17/12/2023 17:50:00;-33.02564199999999;-71.60004599999994;33;32;40;glass bottle;wood;18
2412;17/12/2023 18:00:00;-33.02564199999999;-71.59504599999994;36;29;18;none;electric connection;
2413;17/12/2023 18:10:00;-33.02564199999999;-71.59004599999994;36;32;20;suspicious presence;electric connection;543
2414;17/12/2023 18:20:00;-33.02564199999999;-71.58504599999995;36;32;18;smoking;street;19
2415;17/12/2023 18:30:00;-33.02564199999999;-71.58004599999995;35;108;18;fire;street;13
2416;17/12/2023 18:40:00;-33.02564199999999;-71.57504599999996;34;105;16;burning waste;grass;72
2417;17/12/2023 18:50:00;-33.02564199999999;-71.57004599999996;34;108;16;smoking;fuel recipient;457
2418;17/12/2023 19:00:00;-33.02564199999999;-71.56504599999997;34;108;14;wood;wood;149
2419;17/12/2023 19:10:00;-33.02564199999999;-71.56004599999997;34;108;16;wood;ground;34
2420;17/12/2023 19:20:00;-33.02064199999999;-71.56004599999997;34;86;14;fire;ground;97
2421;17/12/2023 19:30:00;-33.02064199999999;-71.56504599999997;20;86;14;glass;ground;291
2422;17/12/2023 19:40:00;-33.02064199999999;-71.57004599999996;19;83;16;wastes;street;259
2423;17/12/2023 19:50:00;-33.02064199999999;-71.57504599999996;19;83;16;glass bottle;street;45
2424;17/12/2023 20:00:00;-33.02064199999999;-71.58004599999995;18;86;52;dry grass;electric connection;93
2425;17/12/2023 20:10:00;-33.02064199999999;-71.58504599999995;18;106;52;smoke;electric connection;110
2426;17/12/2023 20:20:00;-33.02064199999999;-71.59004599999994;18;103;52;lighting a grill;dry grass;64
2427;17/12/2023 20:30:00;-33.02064199999999;-71.59504599999994;19;100;50;glass;trash;105
2428;17/12/2023 20:40:00;-33.02064199999999;-71.60004599999994;20;100;48;lit campfire;highway;100
2429;17/12/2023 20:50:00;-33.02064199999999;-71.60504599999993;19;100;46;lighting a grill;tent;1
2430;17/12/2023 21:00:00;-33.02064199999999;-71.61004599999993;32;102;44;gas recipient;house;246
2431;17/12/2023 21:10:00;-33.02064199999999;-71.61504599999992;33;102;46;grill on;trees;56
2432;17/12/2023 21:20:00;-33.02064199999999;-71.62004599999992;33;102;46;burning waste;electric connection;64
2433;17/12/2023 21:30:00;-33.02064199999999;-71.62504599999991;32;105;48;illegal electricity connection;ground;636
2434;17/12/2023 21:40:00;-33.02064199999999;-71.63004599999991;31;102;46;wood;highway;6
2435;17/12/2023 21:50:00;-33.02064199999999;-71.6350459999999;31;110;44;suspicious presence;road;64
2436;17/12/2023 22:00:00;-33.02064199999999;-71.6400459999999;31;107;21;soldering;wood;376
2437;17/12/2023 22:10:00;-33.02064199999999;-71.6450459999999;30;110;23;dry grass;highway;89
2438;17/12/2023 22:20:00;-33.02064199999999;-71.65004599999989;31;113;23;bonfire;road;114
2439;17/12/2023 22:30:00;-33.02064199999999;-71.65504599999988;15;110;21;wastes;ground;73
2440;17/12/2023 22:40:00;-33.02564199999999;-71.65504599999988;14;44;21;smoking;tent;6
2441;17/12/2023 22:50:00;-33.02564199999999;-71.65004599999989;13;41;19;glass bottle;wood;24
2442;17/12/2023 23:00:00;-33.02564199999999;-71.6450459999999;13;41;17;suspicious presence;electric connection;295
2443;17/12/2023 23:10:00;-33.02564199999999;-71.6400459999999;12;41;19;lighting a grill;grass;3
2444;17/12/2023 23:20:00;-33.02564199999999;-71.6350459999999;12;38;19;none;grass;
2445;17/12/2023 23:30:00;-33.02564199999999;-71.63004599999991;12;55;19;suspicious presence;wood;601
2446;17/12/2023 23:40:00;-33.02564199999999;-71.62504599999991;13;55;21;glass bottle;trees;40
2447;17/12/2023 23:50:00;-33.02564199999999;-71.62004599999992;12;55;23;none;trees;
2448;18/12/2023 00:00:00;-33.045642;-71.535046;37;58;53;wastes;electric connection;30
2449;18/12/2023 00:10:00;-33.045642;-71.530046;38;58;51;fire;road;617
2450;18/12/2023 00:20:00;-33.050642;-71.530046;37;82;51;soldering;trees;241
2451;18/12/2023 00:30:00;-33.050642;-71.535046;37;85;53;none;dry grass;
2452;18/12/2023 00:40:00;-33.050642;-71.54004599999999;36;82;51;smoking;electric connection;444
2453;18/12/2023 00:50:00;-33.050642;-71.54504599999999;36;79;51;lighting a grill;fuel recipient;28
2454;18/12/2023 01:00:00;-33.050642;-71.55004599999998;35;76;53;glass;electric connection;78
2455;18/12/2023 01:10:00;-33.050642;-71.55504599999998;34;18;53;fire;highway;798
2456;18/12/2023 01:20:00;-33.050642;-71.56004599999997;35;15;55;none;trash;
2457;18/12/2023 01:30:00;-33.050642;-71.56504599999997;25;12;55;illegal electricity connection;trees;518
2458;18/12/2023 01:40:00;-33.050642;-71.57004599999996;26;9;57;lighting a grill;trash;750
2459;18/12/2023 01:50:00;-33.050642;-71.57504599999996;26;6;57;bonfire;highway;21
2460;18/12/2023 02:00:00;-33.055642000000006;-71.57504599999996;26;68;14;papers;tent;3
2461;18/12/2023 02:10:00;-33.055642000000006;-71.57004599999996;26;68;16;illegal electricity connection;street;825
2462;18/12/2023 02:20:00;-33.055642000000006;-71.56504599999997;26;71;16;glass bottle;trash;14
2463;18/12/2023 02:30:00;-33.055642000000006;-71.56004599999997;25;71;14;gas recipient;fuel recipient;318
2464;18/12/2023 02:40:00;-33.055642000000006;-71.55504599999998;24;68;12;illegal electricity connection;road;132
2465;18/12/2023 02:50:00;-33.055642000000006;-71.55004599999998;24;115;12;none;electric connection;
2466;18/12/2023 03:00:00;-33.055642000000006;-71.54504599999999;31;115;12;grill on;grass;5
2467;18/12/2023 03:10:00;-33.055642000000006;-71.54004599999999;31;112;12;wood;house;110
2468;18/12/2023 03:20:00;-33.055642000000006;-71.535046;32;112;12;fire;road;94
2469;18/12/2023 03:30:00;-33.055642000000006;-71.530046;32;112;10;glass;street;454
2470;18/12/2023 03:40:00;-33.06064200000001;-71.530046;32;33;10;wood;fuel recipient;80
2471;18/12/2023 03:50:00;-33.06064200000001;-71.535046;32;33;8;dry grass;electric connection;265
2472;18/12/2023 04:00:00;-33.06064200000001;-71.54004599999999;32;36;1;wood;electric connection;4
2473;18/12/2023 04:10:00;-33.06064200000001;-71.54504599999999;31;39;3;soldering;street;8
2474;18/12/2023 04:20:00;-33.06064200000001;-71.55004599999998;32;39;1;wood;road;449
2475;18/12/2023 04:30:00;-33.06064200000001;-71.55504599999998;29;104;-1;soldering;trees;63
2476;18/12/2023 04:40:00;-33.06064200000001;-71.56004599999997;28;101;-1;smoking;street;483
2477;18/12/2023 04:50:00;-33.06064200000001;-71.56504599999997;27;104;-1;glass;wood;23
2478;18/12/2023 05:00:00;-33.06064200000001;-71.57004599999996;27;104;-1;fire;fuel recipient;362
2479;18/12/2023 05:10:00;-33.06064200000001;-71.57504599999996;27;104;-1;smoking;road;65
2480;18/12/2023 05:20:00;-33.06564200000001;-71.57504599999996;27;38;-3;none;trash;
2481;18/12/2023 05:30:00;-33.06564200000001;-71.57004599999996;28;35;-5;grill on;wood;489
2482;18/12/2023 05:40:00;-33.06564200000001;-71.56504599999997;27;32;-7;grill on;trees;104
2483;18/12/2023 05:50:00;-33.06564200000001;-71.56004599999997;27;29;-5;burning waste;trash;333
2484;18/12/2023 06:00:00;-33.06564200000001;-71.55504599999998;35;29;36;none;wood;
2485;18/12/2023 06:10:00;-33.06564200000001;-71.55004599999998;34;70;34;wood;highway;57
2486;18/12/2023 06:20:00;-33.06564200000001;-71.54504599999999;33;73;36;papers;house;2
2487;18/12/2023 06:30:00;-33.06564200000001;-71.54004599999999;34;70;36;soldering;street;102
2488;18/12/2023 06:40:00;-33.06564200000001;-71.535046;34;73;38;wood;tent;274
2489;18/12/2023 06:50:00;-33.06564200000001;-71.530046;33;76;38;glass;electric connection;148
2490;18/12/2023 07:00:00;-33.070642000000014;-71.530046;32;78;38;lit campfire;wood;3
2491;18/12/2023 07:10:00;-33.070642000000014;-71.535046;31;78;36;soldering;highway;869
2492;18/12/2023 07:20:00;-33.070642000000014;-71.54004599999999;30;81;38;none;fuel recipient;
2493;18/12/2023 07:30:00;-33.070642000000014;-71.54504599999999;20;84;38;glass bottle;street;21
2494;18/12/2023 07:40:00;-33.070642000000014;-71.55004599999998;21;81;36;soldering;road;22
2495;18/12/2023 07:50:00;-33.070642000000014;-71.55504599999998;20;18;36;lit campfire;dry grass;21
2496;18/12/2023 08:00:00;-33.070642000000014;-71.56004599999997;21;15;0;wood;ground;10
2497;18/12/2023 08:10:00;-33.070642000000014;-71.56504599999997;20;18;0;wood;wood;154
2498;18/12/2023 08:20:00;-33.070642000000014;-71.57004599999996;21;21;0;soldering;grass;86
2499;18/12/2023 08:30:00;-33.070642000000014;-71.57504599999996;20;24;0;burning waste;street;225
2500;18/12/2023 08:40:00;-33.075642000000016;-71.57504599999996;20;32;0;fire;tent;114
2501;18/12/2023 08:50:00;-33.075642000000016;-71.57004599999996;21;35;-2;fire;street;4
2502;18/12/2023 09:00:00;-33.075642000000016;-71.56504599999997;25;38;-2;papers;street;3
2503;18/12/2023 09:10:00;-33.075642000000016;-71.56004599999997;25;38;-2;lit campfire;grass;18
2504;18/12/2023 09:20:00;-33.075642000000016;-71.55504599999998;25;41;0;glass;road;3
2505;18/12/2023 09:30:00;-33.075642000000016;-71.55004599999998;24;47;-2;smoke;highway;63
2506;18/12/2023 09:40:00;-33.075642000000016;-71.54504599999999;23;47;0;illegal electricity connection;fuel recipient;207
2507;18/12/2023 09:50:00;-33.075642000000016;-71.54004599999999;22;50;0;wastes;house;185
2508;18/12/2023 10:00:00;-33.075642000000016;-71.535046;23;53;20;dry grass;wood;52
2509;18/12/2023 10:10:00;-33.075642000000016;-71.530046;24;53;18;smoke;trees;72
2510;18/12/2023 10:20:00;-33.08064200000002;-71.530046;24;42;16;soldering;fuel recipient;639
2511;18/12/2023 10:30:00;-33.08064200000002;-71.535046;33;42;14;none;trash;
2512;18/12/2023 10:40:00;-33.08064200000002;-71.54004599999999;34;45;14;illegal electricity connection;tent;8
2513;18/12/2023 10:50:00;-33.08064200000002;-71.54504599999999;35;48;14;smoking;fuel recipient;29
2514;18/12/2023 11:00:00;-33.08064200000002;-71.55004599999998;35;45;12;grill on;tent;40
2515;18/12/2023 11:10:00;-33.08064200000002;-71.55504599999998;35;82;10;grill on;fuel recipient;39
2516;18/12/2023 11:20:00;-33.08064200000002;-71.56004599999997;34;79;12;none;electric connection;
2517;18/12/2023 11:30:00;-33.08064200000002;-71.56504599999997;35;82;12;suspicious presence;dry grass;697
2518;18/12/2023 11:40:00;-33.08064200000002;-71.57004599999996;34;82;10;lighting a grill;tent;315
2519;18/12/2023 11:50:00;-33.08064200000002;-71.57504599999996;35;82;10;bonfire;wood;6
2520;18/12/2023 12:00:00;-33.08064200000002;-71.58004599999995;26;80;18;bonfire;wood;16
2521;18/12/2023 12:10:00;-33.08064200000002;-71.58504599999995;26;80;20;wood;house;75
2522;18/12/2023 12:20:00;-33.08064200000002;-71.59004599999994;25;83;20;illegal electricity connection;ground;592
2523;18/12/2023 12:30:00;-33.08064200000002;-71.59504599999994;26;86;18;wastes;trash;18
2524;18/12/2023 12:40:00;-33.08064200000002;-71.60004599999994;25;89;18;wastes;highway;32
2525;18/12/2023 12:50:00;-33.08064200000002;-71.60504599999993;25;55;16;grill on;fuel recipient;248
2526;18/12/2023 13:00:00;-33.08064200000002;-71.61004599999993;25;55;14;glass bottle;house;111
2527;18/12/2023 13:10:00;-33.08064200000002;-71.61504599999992;25;58;16;gas recipient;tent;92
2528;18/12/2023 13:20:00;-33.08064200000002;-71.62004599999992;25;55;14;illegal electricity connection;wood;20
2529;18/12/2023 13:30:00;-33.08064200000002;-71.62504599999991;27;52;14;fire;tent;13
2530;18/12/2023 13:40:00;-33.075642000000016;-71.62504599999991;28;102;16;glass bottle;street;135
2531;18/12/2023 13:50:00;-33.075642000000016;-71.62004599999992;29;102;16;suspicious presence;street;64
2532;18/12/2023 14:00:00;-33.075642000000016;-71.61504599999992;29;102;15;fire;electric connection;109
2533;18/12/2023 14:10:00;-33.075642000000016;-71.61004599999993;28;99;15;suspicious presence;ground;429
2534;18/12/2023 14:20:00;-33.075642000000016;-71.60504599999993;28;102;13;wastes;wood;39
2535;18/12/2023 14:30:00;-33.075642000000016;-71.60004599999994;28;18;11;grill on;street;727
2536;18/12/2023 14:40:00;-33.075642000000016;-71.59504599999994;27;21;9;bonfire;highway;71
2537;18/12/2023 14:50:00;-33.075642000000016;-71.59004599999994;26;24;9;illegal electricity connection;electric connection;7
2538;18/12/2023 15:00:00;-33.075642000000016;-71.58504599999995;25;27;7;wastes;dry grass;326
2539;18/12/2023 15:10:00;-33.075642000000016;-71.58004599999995;26;30;9;none;electric connection;
2540;18/12/2023 15:20:00;-33.070642000000014;-71.58004599999995;25;39;9;fire;tent;132
2541;18/12/2023 15:30:00;-33.070642000000014;-71.58504599999995;24;39;9;papers;dry grass;457
2542;18/12/2023 15:40:00;-33.070642000000014;-71.59004599999994;23;39;9;bonfire;dry grass;244
2543;18/12/2023 15:50:00;-33.070642000000014;-71.59504599999994;23;39;11;gas recipient;trees;97
2544;18/12/2023 16:00:00;-33.070642000000014;-71.60004599999994;22;39;31;wood;fuel recipient;841
2545;18/12/2023 16:10:00;-33.070642000000014;-71.60504599999993;21;104;33;papers;highway;162
2546;18/12/2023 16:20:00;-33.070642000000014;-71.61004599999993;21;101;35;glass;tent;247
2547;18/12/2023 16:30:00;-33.070642000000014;-71.61504599999992;17;98;37;grill on;electric connection;48
2548;18/12/2023 16:40:00;-33.070642000000014;-71.62004599999992;17;98;37;glass bottle;electric connection;61
2549;18/12/2023 16:50:00;-33.070642000000014;-71.62504599999991;17;101;39;suspicious presence;highway;60
2550;18/12/2023 17:00:00;-33.06564200000001;-71.62504599999991;18;44;41;glass;dry grass;6
2551;18/12/2023 17:10:00;-33.06564200000001;-71.62004599999992;19;44;39;dry grass;dry grass;14
2552;18/12/2023 17:20:00;-33.06564200000001;-71.61504599999992;19;41;37;none;highway;
2553;18/12/2023 17:30:00;-33.06564200000001;-71.61004599999993;20;38;37;glass bottle;house;51
2554;18/12/2023 17:40:00;-33.06564200000001;-71.60504599999993;20;41;37;glass bottle;dry grass;8
2555;18/12/2023 17:50:00;-33.06564200000001;-71.60004599999994;20;111;37;bonfire;house;743
2556;18/12/2023 18:00:00;-33.06564200000001;-71.59504599999994;25;114;14;glass;dry grass;7
2557;18/12/2023 18:10:00;-33.06564200000001;-71.59004599999994;25;117;14;wood;electric connection;14
2558;18/12/2023 18:20:00;-33.06564200000001;-71.58504599999995;24;114;12;glass;road;68
2559;18/12/2023 18:30:00;-33.06564200000001;-71.58004599999995;24;111;10;wood;tent;118
2560;18/12/2023 18:40:00;-33.06064200000001;-71.58004599999995;23;24;12;none;highway;
2561;18/12/2023 18:50:00;-33.06064200000001;-71.58504599999995;22;27;12;bonfire;tent;40
2562;18/12/2023 19:00:00;-33.06064200000001;-71.59004599999994;22;30;12;suspicious presence;wood;29
2563;18/12/2023 19:10:00;-33.06064200000001;-71.59504599999994;21;30;12;wastes;electric connection;40
2564;18/12/2023 19:20:00;-33.06064200000001;-71.60004599999994;21;27;10;wastes;grass;55
2565;18/12/2023 19:30:00;-33.06064200000001;-71.60504599999993;32;88;8;lit campfire;highway;71
2566;18/12/2023 19:40:00;-33.06064200000001;-71.61004599999993;32;85;6;fire;ground;28
2567;18/12/2023 19:50:00;-33.06064200000001;-71.61504599999992;32;88;6;none;street;
2568;18/12/2023 20:00:00;-33.06064200000001;-71.62004599999992;33;88;51;fire;street;91
2569;18/12/2023 20:10:00;-33.06064200000001;-71.62504599999991;33;88;49;none;house;
2570;18/12/2023 20:20:00;-33.055642000000006;-71.62504599999991;32;68;47;gas recipient;ground;44
2571;18/12/2023 20:30:00;-33.055642000000006;-71.62004599999992;32;65;45;illegal electricity connection;dry grass;1
2572;18/12/2023 20:40:00;-33.055642000000006;-71.61504599999992;33;65;45;glass bottle;road;21
2573;18/12/2023 20:50:00;-33.055642000000006;-71.61004599999993;32;62;45;soldering;street;762
2574;18/12/2023 21:00:00;-33.055642000000006;-71.60504599999993;15;65;47;soldering;tent;100
2575;18/12/2023 21:10:00;-33.055642000000006;-71.60004599999994;14;69;49;wood;fuel recipient;73
2576;18/12/2023 21:20:00;-33.055642000000006;-71.59504599999994;14;72;47;papers;fuel recipient;57
2577;18/12/2023 21:30:00;-33.055642000000006;-71.59004599999994;14;72;47;dry grass;trees;47
2578;18/12/2023 21:40:00;-33.055642000000006;-71.58504599999995;14;72;45;none;fuel recipient;
2579;18/12/2023 21:50:00;-33.055642000000006;-71.58004599999995;15;69;43;wood;trees;84
2580;18/12/2023 22:00:00;-33.050642;-71.58004599999995;15;15;12;gas recipient;street;27
2581;18/12/2023 22:10:00;-33.050642;-71.58504599999995;16;15;14;glass;house;91
2582;18/12/2023 22:20:00;-33.050642;-71.59004599999994;15;18;12;bonfire;electric connection;81
2583;18/12/2023 22:30:00;-33.050642;-71.59504599999994;21;18;12;fire;grass;34
2584;18/12/2023 22:40:00;-33.050642;-71.60004599999994;21;15;12;gas recipient;fuel recipient;18
2585;18/12/2023 22:50:00;-33.050642;-71.60504599999993;20;51;10;gas recipient;dry grass;39
2586;18/12/2023 23:00:00;-33.050642;-71.61004599999993;20;54;8;suspicious presence;street;33
2587;18/12/2023 23:10:00;-33.050642;-71.61504599999992;20;57;6;glass;fuel recipient;17
2588;18/12/2023 23:20:00;-33.050642;-71.62004599999992;19;57;4;none;ground;
2589;18/12/2023 23:30:00;-33.050642;-71.62504599999991;18;60;6;none;dry grass;
2590;18/12/2023 23:40:00;-33.045642;-71.62504599999991;19;79;4;glass;wood;95
2591;18/12/2023 23:50:00;-33.045642;-71.62004599999992;19;79;4;smoke;house;178
2592;19/12/2023 00:00:00;-33.045642;-71.535046;24;76;28;wood;wood;531
2593;19/12/2023 00:10:00;-33.045642;-71.530046;25;73;28;glass;highway;396
2594;19/12/2023 00:20:00;-33.045642;-71.525046;25;70;26;smoke;wood;576
2595;19/12/2023 00:30:00;-33.045642;-71.52004600000001;25;16;24;soldering;ground;14
2596;19/12/2023 00:40:00;-33.045642;-71.51504600000001;26;13;24;grill on;grass;47
2597;19/12/2023 00:50:00;-33.045642;-71.51004600000002;27;16;26;none;grass;
2598;19/12/2023 01:00:00;-33.045642;-71.50504600000002;27;19;24;smoke;fuel recipient;119
2599;19/12/2023 01:10:00;-33.045642;-71.50004600000003;26;22;22;papers;dry grass;67
2600;19/12/2023 01:20:00;-33.050642;-71.50004600000003;26;36;24;smoke;trash;16
2601;19/12/2023 01:30:00;-33.050642;-71.50504600000002;38;33;24;fire;ground;4
2602;19/12/2023 01:40:00;-33.050642;-71.51004600000002;39;30;22;dry grass;house;39
2603;19/12/2023 01:50:00;-33.050642;-71.51504600000001;38;27;20;none;trees;
2604;19/12/2023 02:00:00;-33.050642;-71.52004600000001;37;27;18;illegal electricity connection;trees;26
2605;19/12/2023 02:10:00;-33.050642;-71.525046;38;111;20;bonfire;fuel recipient;9
2606;19/12/2023 02:20:00;-33.050642;-71.530046;38;108;18;none;trees;
2607;19/12/2023 02:30:00;-33.050642;-71.535046;38;108;20;grill on;trees;143
2608;19/12/2023 02:40:00;-33.050642;-71.54004599999999;37;105;18;smoke;dry grass;98
2609;19/12/2023 02:50:00;-33.050642;-71.54504599999999;36;105;16;wastes;trash;47
2610;19/12/2023 03:00:00;-33.050642;-71.55004599999998;17;31;18;bonfire;wood;18
2611;19/12/2023 03:10:00;-33.050642;-71.55504599999998;17;31;20;smoke;trash;74
2612;19/12/2023 03:20:00;-33.050642;-71.56004599999997;17;31;18;burning waste;tent;16
2613;19/12/2023 03:30:00;-33.050642;-71.56504599999997;16;31;18;bonfire;dry grass;279
2614;19/12/2023 03:40:00;-33.050642;-71.57004599999996;15;34;16;grill on;electric connection;31
2615;19/12/2023 03:50:00;-33.050642;-71.57504599999996;15;83;14;lighting a grill;road;19
2616;19/12/2023 04:00:00;-33.050642;-71.58004599999995;14;86;22;gas recipient;highway;990
2617;19/12/2023 04:10:00;-33.050642;-71.58504599999995;14;89;24;bonfire;street;315
2618;19/12/2023 04:20:00;-33.050642;-71.59004599999994;13;89;26;suspicious presence;tent;44
2619;19/12/2023 04:30:00;-33.050642;-71.59504599999994;36;86;28;papers;electric connection;87
2620;19/12/2023 04:40:00;-33.045642;-71.59504599999994;35;40;28;burning waste;dry grass;188
2621;19/12/2023 04:50:00;-33.045642;-71.59004599999994;36;37;30;wood;electric connection;76
2622;19/12/2023 05:00:00;-33.045642;-71.58504599999995;36;34;32;gas recipient;grass;102
2623;19/12/2023 05:10:00;-33.045642;-71.58004599999995;37;31;32;illegal electricity connection;fuel recipient;231
2624;19/12/2023 05:20:00;-33.045642;-71.57504599999996;37;31;30;grill on;tent;165
2625;19/12/2023 05:30:00;-33.045642;-71.57004599999996;38;40;32;dry grass;house;91
2626;19/12/2023 05:40:00;-33.045642;-71.56504599999997;38;40;32;suspicious presence;highway;16
2627;19/12/2023 05:50:00;-33.045642;-71.56004599999997;37;40;30;illegal electricity connection;fuel recipient;86
2628;19/12/2023 06:00:00;-33.045642;-71.55504599999998;28;37;41;suspicious presence;trees;2
2629;19/12/2023 06:10:00;-33.045642;-71.55004599999998;27;40;39;bonfire;fuel recipient;95
2630;19/12/2023 06:20:00;-33.040642;-71.55004599999998;27;28;37;lit campfire;house;556
2631;19/12/2023 06:30:00;-33.040642;-71.55504599999998;27;25;35;burning waste;trees;522
2632;19/12/2023 06:40:00;-33.040642;-71.56004599999997;27;25;37;bonfire;electric connection;12
2633;19/12/2023 06:50:00;-33.040642;-71.56504599999997;28;28;35;none;wood;
2634;19/12/2023 07:00:00;-33.040642;-71.57004599999996;27;28;35;lit campfire;dry grass;435
2635;19/12/2023 07:10:00;-33.040642;-71.57504599999996;26;77;35;glass bottle;trash;430
2636;19/12/2023 07:20:00;-33.040642;-71.58004599999995;25;80;37;smoke;highway;4
2637;19/12/2023 07:30:00;-33.040642;-71.58504599999995;40;83;37;illegal electricity connection;ground;180
2638;19/12/2023 07:40:00;-33.040642;-71.59004599999994;40;83;35;soldering;tent;23
2639;19/12/2023 07:50:00;-33.040642;-71.59504599999994;40;83;37;none;dry grass;
2640;19/12/2023 08:00:00;-33.035641999999996;-71.59504599999994;41;33;25;lit campfire;trees;165
2641;19/12/2023 08:10:00;-33.035641999999996;-71.59004599999994;40;30;23;none;wood;
2642;19/12/2023 08:20:00;-33.035641999999996;-71.58504599999995;39;30;23;lighting a grill;highway;19
2643;19/12/2023 08:30:00;-33.035641999999996;-71.58004599999995;38;33;23;suspicious presence;dry grass;98
2644;19/12/2023 08:40:00;-33.035641999999996;-71.57504599999996;39;36;23;soldering;wood;35
2645;19/12/2023 08:50:00;-33.035641999999996;-71.57004599999996;40;110;21;glass;wood;356
2646;19/12/2023 09:00:00;-33.035641999999996;-71.56504599999997;37;110;21;wood;trash;262
2647;19/12/2023 09:10:00;-33.035641999999996;-71.56004599999997;38;110;23;fire;tent;47
2648;19/12/2023 09:20:00;-33.035641999999996;-71.55504599999998;38;107;21;dry grass;electric connection;21
2649;19/12/2023 09:30:00;-33.035641999999996;-71.55004599999998;37;110;21;bonfire;ground;441
2650;19/12/2023 09:40:00;-33.03064199999999;-71.55004599999998;36;92;19;none;tent;
2651;19/12/2023 09:50:00;-33.03064199999999;-71.55504599999998;36;89;21;dry grass;grass;105
2652;19/12/2023 10:00:00;-33.03064199999999;-71.56004599999997;37;89;45;none;trees;
2653;19/12/2023 10:10:00;-33.03064199999999;-71.56504599999997;37;86;45;none;street;
2654;19/12/2023 10:20:00;-33.03064199999999;-71.57004599999996;36;86;47;lighting a grill;electric connection;72
2655;19/12/2023 10:30:00;-33.03064199999999;-71.57504599999996;26;29;49;illegal electricity connection;house;261
